sellerRating,Duration,ClosePrice,OpenPrice,currencyUS,currencyGBP,currencyEUR,competitive
2286,7,9.95,9.95,1,0,0,no
5180,7,9.95,9.95,1,0,0,no
5564,7,9.95,9.95,1,0,0,no
25433,7,9.95,9.95,1,0,0,no
25433,7,9.95,9.95,1,0,0,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
1365,10,12.24,12.24,0,0,1,no
537,10,13.72,10.95387097,0,0,1,yes
18,3,9.99,9.99,1,0,0,no
626,3,9.99,9.99,1,0,0,no
2169,3,9.99,9.99,1,0,0,no
2169,3,9.99,9.99,1,0,0,no
5017,3,9.99,9.99,1,0,0,yes
30594,3,9.99,9.99,1,0,0,no
133,5,9.99,9.99,1,0,0,no
942,5,12.29,12.29,0,0,1,no
957,5,9.99,9.99,1,0,0,no
1127,5,9.99,9.99,1,0,0,no
1265,5,9.99,9.99,1,0,0,no
1405,5,9.99,9.99,1,0,0,no
65,7,12.29,12.29,0,0,1,no
216,7,9.99,9.99,1,0,0,no
541,7,9.99,9.99,1,0,0,no
688,7,9.99,9.99,1,0,0,no
814,7,9.99,9.99,1,0,0,no
814,7,9.99,9.99,1,0,0,no
814,7,9.99,9.99,1,0,0,no
985,7,9.99,9.99,1,0,0,no
1256,7,9.99,9.99,1,0,0,no
1256,7,9.99,9.99,1,0,0,no
1375,7,9.99,9.99,1,0,0,no
1375,7,9.99,9.99,1,0,0,no
1375,7,9.99,9.99,1,0,0,yes
2993,7,9.99,9.99,1,0,0,no
3380,7,17.83,17.83,0,1,0,no
3385,7,9.99,9.99,1,0,0,no
3385,7,9.99,9.99,1,0,0,no
3385,7,9.99,9.99,1,0,0,yes
3613,7,9.99,9.99,1,0,0,no
4390,7,9.99,9.99,1,0,0,no
4680,7,12.29,12.29,0,0,1,no
5450,7,9.99,9.99,1,0,0,no
5450,7,9.99,9.99,1,0,0,no
5450,7,9.99,9.99,1,0,0,no
9003,7,9.99,9.99,1,0,0,no
9003,7,9.99,9.99,1,0,0,no
9003,7,9.99,9.99,1,0,0,no
37727,7,9.99,9.99,1,0,0,no
83,10,12.29,12.29,0,0,1,no
83,10,12.29,12.29,0,0,1,no
1124,10,9.99,9.99,1,0,0,no
163,10,122.95,1.229745949,0,0,1,yes
1853,7,12.3,12.3,0,0,1,no
3375,10,12.3,12.3,0,0,1,no
163,7,124.2,1.22970297,0,0,1,yes
19,10,124.2,1.22970297,0,0,1,yes
20,5,103.55,0.99,1,0,0,yes
27,10,126.66,1.229708738,0,0,1,yes
2349,7,28.87,3.6,1,0,0,yes
1139,3,12.85,12.23516747,0,0,1,yes
1647,5,10.45,9.95,1,0,0,yes
27132,5,105.5,0.99,1,0,0,yes
5017,3,10.49,9.99,1,0,0,yes
5450,7,10.49,9.99,1,0,0,yes
5450,7,10.49,9.99,1,0,0,yes
8101,3,10.5,9.99,1,0,0,yes
985,7,10.5,9.99,1,0,0,yes
533,7,25.82000001,6.14761905,0,0,1,yes
541,7,10.75,9.99,1,0,0,yes
18,7,31.97999999,10.70758928,0,1,0,yes
27132,5,109,0.99,1,0,0,yes
1365,10,27.47999999,6.086174495,0,0,1,yes
27132,5,111.95,0.99,1,0,0,yes
1155,7,12.37,8.99,1,0,0,yes
182,10,13.71,12.28366817,0,0,1,yes
3385,7,12.5,8.99,1,0,0,yes
27132,5,113.86,0.99,1,0,0,yes
2220,3,115.27,0.99,1,0,0,yes
2349,7,31.76,3.6,1,0,0,yes
4390,7,11.5,9.99,1,0,0,yes
9003,7,11.51,9.99,1,0,0,yes
595,5,141.54,1.229713293,0,0,1,yes
595,5,142.65,1.229741379,0,0,1,yes
27132,5,117.5,0.99,1,0,0,yes
3385,7,13,8.99,1,0,0,yes
18,3,29.5,4,1,0,0,yes
27132,5,121,0.99,1,0,0,yes
2168,7,13.47,13.47,0,0,1,no
5257,3,10.99,10.99,1,0,0,no
5257,3,10.99,10.99,1,0,0,no
5257,3,10.99,10.99,1,0,0,no
2191,5,10.99,10.99,1,0,0,no
4397,7,10.99,10.99,1,0,0,no
22501,5,11,11,1,0,0,no
27132,5,122.51,0.99,1,0,0,yes
27132,5,122.85,0.99,1,0,0,yes
2349,10,33.89,3.6,1,0,0,yes
164,7,30.62000001,6.025622492,0,0,1,no
1329,10,30.62000001,6.025622492,0,0,1,no
27132,5,123.5,0.99,1,0,0,yes
3227,7,12.26,9.99,1,0,0,yes
2168,7,21.52000001,8.608000002,0,0,1,yes
157,7,16.81,11.06730066,0,0,1,yes
1155,7,15.5,7.99,1,0,0,yes
405,5,12.5,9.99,1,0,0,yes
1375,7,12.52,9.99,1,0,0,yes
404,5,22.49,17.83135714,0,1,0,yes
27132,5,127.5,0.99,1,0,0,yes
27132,5,128.86,0.99,1,0,0,yes
166,5,21.33,6,1,0,0,yes
1375,7,12.84,9.99,1,0,0,yes
18,3,13,9.99,1,0,0,yes
584,5,26,5,1,0,0,yes
4556,5,26,5,1,0,0,yes
305,10,161.08,1.229712192,0,0,1,yes
22501,5,13.18,10,1,0,0,yes
25433,7,11.5,11.5,1,0,0,no
27132,5,136.49,0.99,1,0,0,yes
27132,5,137.5,0.99,1,0,0,yes
22501,5,14.38,9.5,1,0,0,yes
1647,5,13.95,9.95,1,0,0,yes
541,7,15.5,8.99,1,0,0,yes
27132,5,142.53,0.99,1,0,0,yes
27132,5,142.75,0.99,1,0,0,yes
352,3,11.95,11.95,1,0,0,no
3385,7,11.95,11.95,1,0,0,no
5701,10,19.64,11.06825297,0,0,1,yes
814,3,11.99,11.99,1,0,0,no
2168,3,11.99,11.99,1,0,0,no
3385,7,11.99,11.99,1,0,0,no
3385,7,11.99,11.99,1,0,0,no
3385,7,11.99,11.99,1,0,0,no
3385,7,11.99,11.99,1,0,0,no
3385,7,11.99,11.99,1,0,0,no
10067,3,12,12,1,0,0,no
10067,3,12,12,1,0,0,no
392,7,22.14,9.84,0,0,1,no
593,7,21.42,21.42,0,1,0,no
3375,7,22.14,9.84,0,0,1,no
846,10,22.14,9.84,0,0,1,no
27132,5,147.5,0.99,1,0,0,yes
686,7,22.67,6.5,1,0,0,yes
2349,7,41.51,3.6,1,0,0,yes
2168,7,20.44,11.06859206,0,0,1,yes
841,5,30,4.99,1,0,0,yes
27132,5,151.5,0.99,1,0,0,yes
5564,7,12.25,12.25,1,0,0,no
27132,5,152.5,0.99,1,0,0,yes
844,10,185.6899999,1.229735099,0,0,1,yes
50,5,186.38,1.229743996,0,0,1,yes
846,10,23.44000001,9.83840504,0,0,1,yes
27132,5,155.99,0.99,1,0,0,yes
523,7,15.5,9.99,1,0,0,yes
1375,7,15.5,9.99,1,0,0,yes
1375,7,15.5,9.99,1,0,0,yes
3385,7,15.55,9.99,1,0,0,yes
3385,7,13,11.99,1,0,0,yes
479,7,191.84,1.22974359,0,0,1,yes
10067,3,12.5,12.5,1,0,0,no
3385,7,13.05,11.99,1,0,0,yes
709,10,38.75999999,6.136180201,0,0,1,yes
10,10,197.99,1.229751553,0,0,1,yes
22501,5,13,12.5,1,0,0,yes
100,10,25.21000001,9.838048784,0,0,1,yes
100,10,25.21000001,9.838048784,0,0,1,yes
541,7,16.5,9.99,1,0,0,yes
131,10,16.5,9.99,1,0,0,yes
5812,5,12.92,12.92,1,0,0,no
6,3,205.37,1.229760479,0,0,1,yes
825,5,205.37,1.229760479,0,0,1,yes
370,7,41.21000001,6.136612953,0,0,1,yes
2220,3,169.87,0.99,1,0,0,yes
5257,3,12.99,12.99,1,0,0,no
10067,3,12.99,12.99,1,0,0,no
983,5,12.99,12.99,1,0,0,no
3090,10,23.34999999,11.05405476,0,0,1,no
730,5,23.37,11.07,0,0,1,no
1166,7,23.37,11.07,0,0,1,no
5701,10,23.37,11.07,0,0,1,no
5701,10,23.37,11.07,0,0,1,no
5701,10,23.37,11.07,0,0,1,no
56,7,175,0.99,1,0,0,yes
2168,7,23.91999999,11.00688946,0,0,1,yes
206,5,17.55,9.95,1,0,0,yes
576,7,17.5,9.99,1,0,0,yes
1155,7,13.5,12.99,1,0,0,yes
5701,10,23.98000001,11.06769231,0,0,1,yes
686,7,27.17,6.5,1,0,0,yes
387,7,36,5,1,0,0,yes
1647,5,18.25,9.95,1,0,0,yes
3277,3,26.01,7,1,0,0,yes
22501,5,14.11,13,1,0,0,yes
123,7,37,5,1,0,0,yes
988,7,27.78,6.75,1,0,0,yes
1647,5,18.86,9.95,1,0,0,yes
36,7,339.0900001,1.766837369,0,1,0,yes
59,3,19,9.99,1,0,0,yes
1719,1,24.23000001,11.93050762,0,0,1,no
5271,5,13.95,13.95,1,0,0,no
3613,7,19.49,9.99,1,0,0,yes
9003,7,26,7.49,1,0,0,yes
1647,5,19.59,9.95,1,0,0,yes
1265,5,13.99,13.99,1,0,0,no
2168,7,27.05000001,11.00443182,0,0,1,yes
678,7,54.65000001,5.460081009,0,0,1,no
2168,3,24.53,12.23426065,0,0,1,no
2168,5,24.53,12.23426065,0,0,1,no
1122,10,24.53,12.23426065,0,0,1,no
3385,7,16.56,11.99,1,0,0,yes
362,5,199,1,1,0,0,yes
1661,7,24.57999999,12.28385192,0,0,1,no
69,7,245.95,1.22975,0,0,1,yes
27132,5,202.36,0.99,1,0,0,yes
2349,7,56.03,3.6,1,0,0,yes
2016,5,49.80000002,6.14814815,0,0,1,yes
1192,7,203.5,1,1,0,0,yes
359,7,20.39,9.99,1,0,0,yes
1647,5,20.5,9.95,1,0,0,yes
133,5,22.76,8.99,1,0,0,yes
1602,7,20.5,9.99,1,0,0,yes
5701,10,25.22,12.28414432,0,0,1,yes
27132,5,207.86,0.99,1,0,0,yes
1215,5,26,7.99,1,0,0,yes
3613,7,16.01,12.99,1,0,0,yes
27132,5,215.5,0.99,1,0,0,yes
27132,5,216,0.99,1,0,0,yes
985,7,21.61,9.99,1,0,0,yes
5701,5,44.26999999,7.378333332,0,0,1,no
5701,10,44.26999999,7.378333332,0,0,1,no
60,5,21.65,9.99,1,0,0,yes
30,3,270.5499999,1.229772727,0,0,1,yes
302,7,77.55,2.85,1,0,0,yes
5811,3,14.92,14.92,1,0,0,no
534,7,14.95,14.95,1,0,0,no
534,7,14.95,14.95,1,0,0,no
534,7,14.95,14.95,1,0,0,no
534,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
25433,7,14.95,14.95,1,0,0,no
5257,3,14.99,14.99,1,0,0,no
5257,3,14.99,14.99,1,0,0,no
5257,3,14.99,14.99,1,0,0,no
790,5,14.99,14.99,1,0,0,no
1215,5,14.99,14.99,1,0,0,no
534,7,14.99,14.99,1,0,0,no
2993,7,14.99,14.99,1,0,0,no
3306,7,14.99,14.99,1,0,0,no
3613,7,14.99,14.99,1,0,0,no
4457,3,15,15,1,0,0,no
10067,3,15,15,1,0,0,no
22501,5,15,15,1,0,0,no
27132,5,227.5,0.99,1,0,0,yes
5052,10,30.84999999,11.06616182,0,0,1,yes
2168,7,31.36000001,11.0067451,0,0,1,yes
3896,1,230,1,1,0,0,yes
366,7,232.5,0.99,1,0,0,yes
25433,7,15.45,14.95,1,0,0,yes
25433,7,15.45,14.95,1,0,0,yes
2168,3,15.49,14.99,1,0,0,yes
5257,3,15.5,14.99,1,0,0,yes
22501,5,15.5,15,1,0,0,yes
2349,7,66,3.6,1,0,0,yes
336,7,122.5,2,1,0,0,yes
22501,5,16.5,15,1,0,0,yes
1375,7,25,9.99,1,0,0,yes
201,7,49.78000001,16.04597347,0,1,0,yes
5812,5,15.92,15.92,1,0,0,no
534,7,17,14.95,1,0,0,yes
278,7,31.36000001,12.28574118,0,0,1,yes
957,5,15.99,15.99,1,0,0,no
22501,5,16,16,1,0,0,no
22501,5,16,16,1,0,0,no
1574,7,26.07,9.95,1,0,0,yes
67,5,26,9.99,1,0,0,yes
985,7,26,9.99,1,0,0,yes
1540,7,26,9.99,1,0,0,yes
2993,7,26,9.99,1,0,0,yes
28,7,26,10,1,0,0,yes
109,5,21.71,11.99,1,0,0,yes
5701,3,35.65999999,11.06689655,0,0,1,no
5701,10,35.65999999,11.06689655,0,0,1,no
5701,10,35.65999999,11.06689655,0,0,1,no
534,7,17.5,14.95,1,0,0,yes
534,7,17.5,14.95,1,0,0,yes
24,3,265,0.99,1,0,0,yes
2993,7,17.51,14.99,1,0,0,yes
22501,5,16.5,16,1,0,0,yes
27132,5,270,0.99,1,0,0,yes
27132,5,270.12,0.99,1,0,0,yes
10067,3,16.5,16.5,1,0,0,no
4641,10,67.61999998,6.136093834,0,0,1,no
134,1,280,0.99,1,0,0,yes
112,7,28,9.99,1,0,0,yes
3613,7,31.59,8.99,1,0,0,yes
5257,3,16.99,16.99,1,0,0,no
5257,3,16.99,16.99,1,0,0,no
534,7,19.45,14.95,1,0,0,yes
27132,5,295,0.99,1,0,0,yes
164,7,36.76999999,12.17468227,0,0,1,no
164,7,36.76999999,12.17468227,0,0,1,no
164,7,36.76999999,12.17468227,0,0,1,no
164,7,36.76999999,12.17468227,0,0,1,no
2168,7,41.19999999,11.06865671,0,0,1,yes
27132,5,305,0.99,1,0,0,yes
3277,3,33.56,9,1,0,0,yes
24,3,306.23,0.99,1,0,0,yes
2262,7,61.59,4.95,1,0,0,yes
110,1,31.01,9.99,1,0,0,yes
442,10,381.5299999,1.229750201,0,0,1,yes
148,7,52.23,5.99,1,0,0,yes
2993,7,21.49,14.99,1,0,0,yes
2046,7,17.95,17.95,1,0,0,no
2046,7,17.95,17.95,1,0,0,no
2046,7,17.95,17.95,1,0,0,no
2046,7,17.95,17.95,1,0,0,no
1647,5,32.51,9.95,1,0,0,yes
2433,3,18,18,1,0,0,no
10067,3,18,18,1,0,0,no
22501,5,20.5,16,1,0,0,yes
22501,5,20.51,16,1,0,0,yes
985,7,33.25,9.99,1,0,0,yes
10067,3,18.5,18,1,0,0,yes
1266,5,18.25,18.25,1,0,0,no
985,7,33.5,9.99,1,0,0,yes
634,1,18.49,18.49,1,0,0,no
25433,7,18.5,18.5,1,0,0,no
25433,7,18.5,18.5,1,0,0,no
678,10,41,8.5,1,0,0,yes
22,7,62.46000002,17.82786858,0,1,0,yes
164,5,43.66,12.17560563,0,0,1,yes
164,7,43.77000001,12.17541445,0,0,1,yes
164,7,44.15,12.17506964,0,0,1,yes
5701,10,48.59000001,11.06833713,0,0,1,yes
1647,5,36,9.95,1,0,0,yes
1848,7,36,9.99,1,0,0,yes
4398,1,18.99,18.99,1,0,0,no
837,3,18.99,18.99,1,0,0,no
10067,3,18.99,18.99,1,0,0,no
4398,5,18.99,18.99,1,0,0,no
4398,5,18.99,18.99,1,0,0,no
1364,7,18.99,18.99,1,0,0,no
37,3,49.80000002,11.06666667,0,0,1,yes
10067,3,19.5,19,1,0,0,yes
387,7,74.75,5,1,0,0,yes
10067,3,19.5,19.5,1,0,0,no
316,10,59.03000002,9.838333336,0,0,1,no
164,5,49.06999998,12.17526315,0,0,1,no
164,7,49.06999998,12.17526315,0,0,1,no
164,7,49.06999998,12.17526315,0,0,1,yes
11576,3,19.95,19.95,1,0,0,no
2046,5,19.95,19.95,1,0,0,no
2046,5,19.95,19.95,1,0,0,no
4028,5,19.95,19.95,1,0,0,no
534,7,19.95,19.95,1,0,0,no
2046,7,19.95,19.95,1,0,0,no
2046,7,19.95,19.95,1,0,0,no
2046,7,19.95,19.95,1,0,0,no
790,5,19.99,19.99,1,0,0,no
957,5,19.99,19.99,1,0,0,no
1051,5,19.99,19.99,1,0,0,no
1220,5,19.99,19.99,1,0,0,no
2993,7,19.99,19.99,1,0,0,no
4390,7,19.99,19.99,1,0,0,no
664,3,20,20,1,0,0,no
730,5,24.6,24.6,0,0,1,no
22501,5,20,20,1,0,0,no
22501,5,20,20,1,0,0,no
127,5,495.5799999,1.229757562,0,0,1,yes
801,3,26.99,14.99,1,0,0,yes
2993,7,27.17,14.99,1,0,0,yes
306,7,501.32,1.229750282,0,0,1,yes
133,5,45.44,8.99,1,0,0,yes
22501,5,20.5,20,1,0,0,yes
22501,5,20.5,20,1,0,0,yes
22501,5,20.5,20,1,0,0,yes
627,10,56.57000001,11.06804348,0,0,1,yes
434,7,41.5,9.99,1,0,0,yes
542,7,27.95,14.99,1,0,0,yes
756,3,20.5,20.5,1,0,0,no
2358,5,42.77,9.99,1,0,0,yes
3385,7,43,9.99,1,0,0,yes
277,7,76.74000001,17.84651163,0,1,0,yes
5271,7,20.95,20.95,1,0,0,no
10067,3,21,21,1,0,0,no
10067,3,21,21,1,0,0,no
10067,3,21,21,1,0,0,no
10067,3,21,21,1,0,0,no
10067,3,21,21,1,0,0,no
10067,3,21,21,1,0,0,no
22501,5,22.16,20,1,0,0,yes
164,5,55.95000002,12.17373627,0,0,1,yes
164,7,55.95000002,12.17373627,0,0,1,yes
3385,7,38.5,11.99,1,0,0,yes
3162,5,466,1,1,0,0,yes
501,7,52,9,1,0,0,yes
4283,5,23.5,19.99,1,0,0,yes
534,7,23.86,19.95,1,0,0,yes
22501,5,26.56,18,1,0,0,yes
83,5,48,9.99,1,0,0,yes
4397,7,21.99,21.99,1,0,0,no
816,3,22,22,1,0,0,no
164,5,60.62999999,12.1751927,0,0,1,yes
2433,3,22.5,22,1,0,0,yes
2046,5,25,19.95,1,0,0,yes
164,7,62.72000002,12.17505883,0,0,1,yes
8101,3,51,9.99,1,0,0,yes
6586,3,25.49,19.99,1,0,0,yes
1820,10,52.01,9.99,1,0,0,yes
1809,7,26.07,19.99,1,0,0,yes
5257,3,31,16.95,1,0,0,yes
127,5,646.8500002,1.229752852,0,0,1,yes
572,7,22.95,22.95,1,0,0,no
572,7,22.95,22.95,1,0,0,no
1405,7,72.55999997,11.06847457,0,0,1,no
1405,7,72.55999997,11.06847457,0,0,1,no
534,7,35.75,14.95,1,0,0,yes
10067,3,23.5,23,1,0,0,yes
58,10,33.45000001,24.59558824,0,0,1,yes
205,7,33.82000001,24.59636364,0,0,1,yes
1304,7,23.5,23.5,1,0,0,no
25433,7,23.5,23.5,1,0,0,no
534,7,28,19.99,1,0,0,yes
164,7,73.35,12.17376362,0,0,1,yes
164,5,73.66000002,12.17419032,0,0,1,no
32,7,730.4700002,1.229747475,0,0,1,yes
1620,10,60,9.95,1,0,0,yes
164,5,75.00999999,12.1737541,0,0,1,yes
354,5,615,0.99,1,0,0,yes
280,3,24.77,24.77,1,0,0,no
1029,7,219.52,8.905730081,0,1,0,yes
790,5,31,19.99,1,0,0,yes
351,3,24.95,24.95,1,0,0,no
10067,3,24.95,24.95,1,0,0,no
11576,5,24.95,24.95,1,0,0,no
3385,7,24.95,24.95,1,0,0,no
1779,1,24.99,24.99,1,0,0,no
4398,3,24.99,24.99,1,0,0,no
1163,7,24.99,24.99,1,0,0,no
2944,7,24.99,24.99,1,0,0,yes
3004,7,24.99,24.99,1,0,0,no
9747,5,25,25,1,0,0,no
5939,10,25,25,1,0,0,no
164,5,81.16000002,12.174,0,0,1,yes
62,5,66,9.99,1,0,0,yes
359,7,66,9.99,1,0,0,yes
534,7,33,19.99,1,0,0,yes
45,5,863.2800002,1.22974359,0,0,1,yes
88,5,71,9.99,1,0,0,yes
536,10,97.14999997,11.06772152,0,0,1,no
8,5,47.78,15,1,0,0,yes
148,7,120.5,5.99,1,0,0,yes
1155,7,26.99,26.99,1,0,0,no
4390,7,27,27,1,0,0,no
5564,7,27,27,1,0,0,no
985,7,75,9.99,1,0,0,yes
5257,3,27.95,27.95,1,0,0,no
17,7,79,9.99,1,0,0,yes
164,7,98.26,12.17489362,0,0,1,no
704,7,32.03,24.99,1,0,0,yes
534,7,41,19.95,1,0,0,yes
112,5,28.99,28.99,1,0,0,no
816,5,29,29,1,0,0,no
1100,3,86,9.99,1,0,0,yes
2358,5,86,9.99,1,0,0,yes
3325,3,86.04,9.99,1,0,0,yes
957,3,87.67,9.99,1,0,0,yes
534,7,29.95,29.95,1,0,0,no
572,7,29.95,29.95,1,0,0,no
3385,7,29.95,29.95,1,0,0,no
3385,7,29.95,29.95,1,0,0,no
841,3,29.99,29.99,1,0,0,no
534,7,29.99,29.99,1,0,0,no
1147,7,53.52,53.52,0,1,0,no
1155,7,29.99,29.99,1,0,0,no
1256,7,29.99,29.99,1,0,0,no
5564,7,29.99,29.99,1,0,0,no
7,3,36.89000001,36.89000001,0,0,1,no
2218,3,30,30,1,0,0,no
572,5,30,30,1,0,0,no
33,7,91,10,1,0,0,yes
164,7,118.06,12.1749375,0,0,1,yes
6787,7,56,16.99,1,0,0,yes
1364,5,30.95,30.95,1,0,0,no
361,1,31,31,1,0,0,no
933,1,51,19.99,1,0,0,yes
277,7,182.04,17.84705882,0,1,0,yes
5271,7,31.95,31.95,1,0,0,no
4457,7,32,32,1,0,0,no
534,7,34.66,29.95,1,0,0,yes
29,5,43,24.99,1,0,0,yes
22501,5,35.99,30,1,0,0,yes
352,5,32.95,32.95,1,0,0,no
4390,7,32.95,32.95,1,0,0,no
2358,5,114.5,9.99,1,0,0,yes
2304,7,37,31,1,0,0,yes
2427,3,33.95,33.95,1,0,0,no
2427,3,33.95,33.95,1,0,0,no
2427,3,33.95,33.95,1,0,0,no
320,3,117.5,9.99,1,0,0,yes
320,3,120.99,9.99,1,0,0,yes
671,5,34.95,34.95,1,0,0,no
25433,5,34.95,34.95,1,0,0,no
1405,3,34.99,34.99,1,0,0,no
3004,7,34.99,34.99,1,0,0,no
3004,7,34.99,34.99,1,0,0,no
3004,7,34.99,34.99,1,0,0,no
3004,7,34.99,34.99,1,0,0,no
4457,7,35,35,1,0,0,no
320,3,124.5,9.99,1,0,0,yes
180,7,51,24.95,1,0,0,yes
62,5,127.63,9.99,1,0,0,yes
3004,7,36.99,34.99,1,0,0,yes
1364,7,35.99,35.99,1,0,0,no
5564,5,36,36,1,0,0,no
1222,5,43.78,30,1,0,0,yes
2427,3,38.95,33.95,1,0,0,yes
5564,5,37,37,1,0,0,no
3004,7,40,34.99,1,0,0,yes
10067,3,37.95,37.95,1,0,0,no
29,7,150,9.99,1,0,0,yes
2944,7,60,24.99,1,0,0,yes
29,1,300,5,1,0,0,yes
2427,3,38.99,38.99,1,0,0,no
2427,3,38.99,38.99,1,0,0,no
2427,3,38.99,38.99,1,0,0,no
5,5,77,19.99,1,0,0,yes
3004,7,44.01,34.99,1,0,0,yes
10067,3,39.5,39.5,1,0,0,no
715,5,39.5,39.5,1,0,0,no
671,5,39.95,39.95,1,0,0,no
671,5,39.95,39.95,1,0,0,no
1663,3,39.99,39.99,1,0,0,no
22501,5,40,40,1,0,0,yes
320,3,162.5,9.99,1,0,0,yes
696,7,163,9.99,1,0,0,yes
507,7,163.72,9.99,1,0,0,yes
1,7,65.87,25,1,0,0,yes
534,7,47.52,34.95,1,0,0,yes
2358,5,167.5,9.99,1,0,0,yes
4390,7,41.49,41.49,1,0,0,no
1364,7,42,42,1,0,0,no
1162,5,177.5,9.99,1,0,0,yes
475,7,71,25,1,0,0,yes
3004,7,51,34.99,1,0,0,yes
648,5,48,39,1,0,0,yes
10067,3,43.5,43.5,1,0,0,no
10067,3,43.5,43.5,1,0,0,no
534,7,65.29,29.95,1,0,0,yes
1,5,197.5,9.99,1,0,0,yes
671,5,44.95,44.95,1,0,0,no
671,5,44.95,44.95,1,0,0,no
1135,3,202.5,9.99,1,0,0,yes
3004,7,44.99,44.99,1,0,0,no
2358,5,222.5,9.99,1,0,0,yes
671,5,47.5,47.5,1,0,0,no
671,5,47.5,47.5,1,0,0,no
8,7,91,25,1,0,0,yes
2992,3,49.95,49.95,1,0,0,no
352,5,49.95,49.95,1,0,0,no
3385,7,49.95,49.95,1,0,0,no
3385,7,49.95,49.95,1,0,0,no
10067,3,49.99,49.99,1,0,0,no
534,7,49.99,49.99,1,0,0,no
3004,7,49.99,49.99,1,0,0,no
552,3,50,50,1,0,0,yes
2191,7,50,50,1,0,0,yes
3004,7,63,39.99,1,0,0,yes
1560,7,256,9.99,1,0,0,yes
1,7,52,50,1,0,0,yes
5564,5,52,52,1,0,0,no
671,5,61,44.95,1,0,0,yes
2191,7,56,50,1,0,0,yes
2944,7,56.02,49.99,1,0,0,yes
1,7,81,35,1,0,0,yes
985,7,285,9.99,1,0,0,yes
27132,5,60,49,1,0,0,yes
671,5,66.77,44.95,1,0,0,yes
1321,3,152.5,19.99,1,0,0,yes
1948,7,157.54,19.95,1,0,0,yes
812,7,63,49.99,1,0,0,yes
10067,3,57,57,1,0,0,no
5564,7,59,59,1,0,0,no
2992,3,59.95,59.95,1,0,0,no
133,7,104.49,35,1,0,0,yes
3004,7,63,59.99,1,0,0,yes
6945,7,392.51,9.99,1,0,0,yes
3004,7,66,59.99,1,0,0,yes
1364,5,65.95,65.95,1,0,0,no
3246,3,67.95,67.95,1,0,0,no
668,10,166.02,43.04222223,0,0,1,yes
2992,5,74,65,1,0,0,yes
8,5,69.99,69.99,1,0,0,yes
52,7,491,9.99,1,0,0,yes
5564,5,73,73,1,0,0,no
320,3,560,9.99,1,0,0,yes
6,7,276.6899999,30.74333333,0,0,1,no
1364,7,76.5,76.5,1,0,0,no
2992,3,79,79,1,0,0,yes
3385,7,79.95,79.95,1,0,0,no
2358,5,79.99,79.99,1,0,0,no
993,7,79.99,79.99,1,0,0,no
993,7,80.99,79.99,1,0,0,yes
993,7,80.99,79.99,1,0,0,yes
2992,5,82.95,82.95,1,0,0,no
1364,5,83.95,83.95,1,0,0,no
2992,5,86,82.95,1,0,0,yes
1364,5,85,85,1,0,0,no
146,7,85,85,1,0,0,no
534,7,103.5,69.99,1,0,0,yes
2992,5,93,82.95,1,0,0,yes
1364,7,89,89,1,0,0,no
590,10,797,9.95,1,0,0,yes
146,3,89.95,89.95,1,0,0,no
2992,3,89.95,89.95,1,0,0,no
2992,3,89.95,89.95,1,0,0,no
2992,3,89.95,89.95,1,0,0,no
2992,3,89.95,89.95,1,0,0,no
2992,3,89.95,89.95,1,0,0,no
146,5,89.95,89.95,1,0,0,no
1364,5,89.95,89.95,1,0,0,no
1364,7,90,90,1,0,0,no
10,5,170.5,50,1,0,0,yes
2992,3,99.09,89.95,1,0,0,yes
2992,3,95,95,1,0,0,no
146,5,95,95,1,0,0,no
156,7,187.5,50,1,0,0,yes
14,5,971,9.99,1,0,0,yes
7,3,222.58,67.63480664,0,0,1,yes
2992,3,99.95,99.95,1,0,0,no
2992,3,99.95,99.95,1,0,0,no
993,7,99.99,99.99,1,0,0,no
993,7,99.99,99.99,1,0,0,no
993,7,99.99,99.99,1,0,0,no
993,7,99.99,99.99,1,0,0,no
993,7,99.99,99.99,1,0,0,no
1131,10,100,100,1,0,0,no
301,7,117.5,93.63,1,0,0,yes
1364,5,108,108,1,0,0,no
534,7,154.23,79.99,1,0,0,yes
378,7,237.37,169.55,0,1,0,yes
146,5,115,115,1,0,0,no
1364,7,117,117,1,0,0,no
668,7,313.59,67.63705883,0,0,1,no
2992,3,121.5,119,1,0,0,yes
251,1,145,99.99,1,0,0,yes
2992,3,122.5,119,1,0,0,yes
33,7,167.5,90,1,0,0,yes
1364,7,128,128,1,0,0,no
1364,7,128,128,1,0,0,no
48,3,177.5,100,1,0,0,yes
